name,markup,category,width,height,frames,source
spr_ui_bark_icon_cow_small,[icon:spr_ui_bark_icon_cow_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_cow_small.meta.toml
spr_ui_bark_icon_crafting,[icon:spr_ui_bark_icon_crafting],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_crafting.meta.toml
spr_ui_bark_icon_crafting_small,[icon:spr_ui_bark_icon_crafting_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_crafting_small.meta.toml
spr_ui_bark_icon_crown,[icon:spr_ui_bark_icon_crown],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_crown.meta.toml
spr_ui_bark_icon_cute_face,[icon:spr_ui_bark_icon_cute_face],UI NEW/Barks,24,24,4,assets/animations/UI NEW/Barks/spr_ui_bark_icon_cute_face.meta.toml
spr_ui_bark_icon_donate,[icon:spr_ui_bark_icon_donate],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_donate.meta.toml
spr_ui_bark_icon_donate_small,[icon:spr_ui_bark_icon_donate_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_donate_small.meta.toml
spr_ui_bark_icon_eight,[icon:spr_ui_bark_icon_eight],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_eight.meta.toml
spr_ui_bark_icon_ellipses,[icon:spr_ui_bark_icon_ellipses],UI NEW/Barks,24,24,7,assets/animations/UI NEW/Barks/spr_ui_bark_icon_ellipses.meta.toml
spr_ui_bark_icon_empty_heart,[icon:spr_ui_bark_icon_empty_heart],UI NEW/Barks,24,24,3,assets/animations/UI NEW/Barks/spr_ui_bark_icon_empty_heart.meta.toml
spr_ui_bark_icon_espresso,[icon:spr_ui_bark_icon_espresso],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_espresso.meta.toml
spr_ui_bark_icon_espresso_small,[icon:spr_ui_bark_icon_espresso_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_espresso_small.meta.toml
spr_ui_bark_icon_essence,[icon:spr_ui_bark_icon_essence],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_essence.meta.toml
spr_ui_bark_icon_essence_small,[icon:spr_ui_bark_icon_essence_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_essence_small.meta.toml
spr_ui_bark_icon_essence_stone,[icon:spr_ui_bark_icon_essence_stone],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_essence_stone.meta.toml
spr_ui_bark_icon_essence_stone_small,[icon:spr_ui_bark_icon_essence_stone_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_essence_stone_small.meta.toml
spr_ui_bark_icon_exclamation_mark,[icon:spr_ui_bark_icon_exclamation_mark],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_exclamation_mark.meta.toml
spr_ui_bark_icon_exclamation_small,[icon:spr_ui_bark_icon_exclamation_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_exclamation_small.meta.toml
spr_ui_bark_icon_farming,[icon:spr_ui_bark_icon_farming],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_farming.meta.toml
spr_ui_bark_icon_fire,[icon:spr_ui_bark_icon_fire],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_fire.meta.toml
spr_ui_bark_icon_firesail,[icon:spr_ui_bark_icon_firesail],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_firesail.meta.toml
spr_ui_bark_icon_fish_bait,[icon:spr_ui_bark_icon_fish_bait],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_fish_bait.meta.toml
spr_ui_bark_icon_fish_bait_small,[icon:spr_ui_bark_icon_fish_bait_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_fish_bait_small.meta.toml
spr_ui_bark_icon_fishing,[icon:spr_ui_bark_icon_fishing],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_fishing.meta.toml
spr_ui_bark_icon_fishing_small,[icon:spr_ui_bark_icon_fishing_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_fishing_small.meta.toml
spr_ui_bark_icon_five,[icon:spr_ui_bark_icon_five],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_five.meta.toml
spr_ui_bark_icon_forest,[icon:spr_ui_bark_icon_forest],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_forest.meta.toml
spr_ui_bark_icon_four,[icon:spr_ui_bark_icon_four],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_four.meta.toml
spr_ui_bark_icon_gem,[icon:spr_ui_bark_icon_gem],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_gem.meta.toml
spr_ui_bark_icon_gift,[icon:spr_ui_bark_icon_gift],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_gift.meta.toml
spr_ui_bark_icon_gift_small,[icon:spr_ui_bark_icon_gift_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_gift_small.meta.toml
spr_ui_bark_icon_hay,[icon:spr_ui_bark_icon_hay],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_hay.meta.toml
spr_ui_bark_icon_health,[icon:spr_ui_bark_icon_health],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_health.meta.toml
spr_ui_bark_icon_health_small,[icon:spr_ui_bark_icon_health_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_health_small.meta.toml
spr_ui_bark_icon_heart,[icon:spr_ui_bark_icon_heart],UI NEW/Barks,24,24,4,assets/animations/UI NEW/Barks/spr_ui_bark_icon_heart.meta.toml
spr_ui_bark_icon_heatwave,[icon:spr_ui_bark_icon_heatwave],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_heatwave.meta.toml
spr_ui_bark_icon_horse,[icon:spr_ui_bark_icon_horse],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_horse.meta.toml
spr_ui_bark_icon_hot_drink,[icon:spr_ui_bark_icon_hot_drink],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_hot_drink.meta.toml
spr_ui_bark_icon_hungry,[icon:spr_ui_bark_icon_hungry],UI NEW/Barks,24,24,5,assets/animations/UI NEW/Barks/spr_ui_bark_icon_hungry.meta.toml
spr_ui_bark_icon_ladder,[icon:spr_ui_bark_icon_ladder],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_ladder.meta.toml
spr_ui_bark_icon_ladder_small,[icon:spr_ui_bark_icon_ladder_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_ladder_small.meta.toml
spr_ui_bark_icon_lake,[icon:spr_ui_bark_icon_lake],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_lake.meta.toml
spr_ui_bark_icon_letter,[icon:spr_ui_bark_icon_letter],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_letter.meta.toml
spr_ui_bark_icon_letter_small,[icon:spr_ui_bark_icon_letter_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_letter_small.meta.toml
spr_ui_bark_icon_mill,[icon:spr_ui_bark_icon_mill],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_mill.meta.toml
spr_ui_bark_icon_mill_small,[icon:spr_ui_bark_icon_mill_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_mill_small.meta.toml
spr_ui_bark_icon_mining,[icon:spr_ui_bark_icon_mining],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_mining.meta.toml
spr_ui_bark_icon_misc,[icon:spr_ui_bark_icon_misc],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_misc.meta.toml
spr_ui_bark_icon_misc_small,[icon:spr_ui_bark_icon_misc_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_misc_small.meta.toml
spr_ui_bark_icon_mist,[icon:spr_ui_bark_icon_mist],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_mist.meta.toml
spr_ui_bark_icon_moon,[icon:spr_ui_bark_icon_moon],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_moon.meta.toml
spr_ui_bark_icon_mountain,[icon:spr_ui_bark_icon_mountain],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_mountain.meta.toml
spr_ui_bark_icon_museum,[icon:spr_ui_bark_icon_museum],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_museum.meta.toml
spr_ui_bark_icon_music,[icon:spr_ui_bark_icon_music],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_music.meta.toml
spr_ui_bark_icon_music_small,[icon:spr_ui_bark_icon_music_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_music_small.meta.toml
spr_ui_bark_icon_nine,[icon:spr_ui_bark_icon_nine],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_nine.meta.toml
spr_ui_bark_icon_no_coin,[icon:spr_ui_bark_icon_no_coin],UI NEW/Barks,24,24,2,assets/animations/UI NEW/Barks/spr_ui_bark_icon_no_coin.meta.toml
spr_ui_bark_icon_obsidian,[icon:spr_ui_bark_icon_obsidian],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_obsidian.meta.toml
spr_ui_bark_icon_one,[icon:spr_ui_bark_icon_one],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_one.meta.toml
spr_ui_bark_icon_place_hay,[icon:spr_ui_bark_icon_place_hay],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_place_hay.meta.toml
spr_ui_bark_icon_place_hay_small,[icon:spr_ui_bark_icon_place_hay_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_place_hay_small.meta.toml
spr_ui_bark_icon_place_seed,[icon:spr_ui_bark_icon_place_seed],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_place_seed.meta.toml
spr_ui_bark_icon_place_seed_small,[icon:spr_ui_bark_icon_place_seed_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_place_seed_small.meta.toml
spr_ui_bark_icon_plant_tonic,[icon:spr_ui_bark_icon_plant_tonic],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_plant_tonic.meta.toml
spr_ui_bark_icon_priestess,[icon:spr_ui_bark_icon_priestess],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_priestess.meta.toml
spr_ui_bark_icon_question_mark,[icon:spr_ui_bark_icon_question_mark],UI NEW/Barks,24,24,3,assets/animations/UI NEW/Barks/spr_ui_bark_icon_question_mark.meta.toml
spr_ui_bark_icon_rainy,[icon:spr_ui_bark_icon_rainy],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_rainy.meta.toml
spr_ui_bark_icon_refine,[icon:spr_ui_bark_icon_refine],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_refine.meta.toml
spr_ui_bark_icon_refine_small,[icon:spr_ui_bark_icon_refine_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_refine_small.meta.toml
spr_ui_bark_icon_saving,[icon:spr_ui_bark_icon_saving],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_saving.meta.toml
spr_ui_bark_icon_saving_small,[icon:spr_ui_bark_icon_saving_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_saving_small.meta.toml
spr_ui_bark_icon_seed,[icon:spr_ui_bark_icon_seed],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_seed.meta.toml
spr_ui_bark_icon_seven,[icon:spr_ui_bark_icon_seven],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_seven.meta.toml
spr_ui_bark_icon_shop,[icon:spr_ui_bark_icon_shop],UI NEW/Barks,24,24,2,assets/animations/UI NEW/Barks/spr_ui_bark_icon_shop.meta.toml
spr_ui_bark_icon_six,[icon:spr_ui_bark_icon_six],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_six.meta.toml
spr_ui_bark_icon_sleepy,[icon:spr_ui_bark_icon_sleepy],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_sleepy.meta.toml
spr_ui_bark_icon_smoke_moth,[icon:spr_ui_bark_icon_smoke_moth],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_smoke_moth.meta.toml
spr_ui_bark_icon_snow,[icon:spr_ui_bark_icon_snow],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_snow.meta.toml
spr_ui_bark_icon_spring,[icon:spr_ui_bark_icon_spring],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_spring.meta.toml
spr_ui_bark_icon_stamina,[icon:spr_ui_bark_icon_stamina],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_stamina.meta.toml
spr_ui_bark_icon_stamina_small,[icon:spr_ui_bark_icon_stamina_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_stamina_small.meta.toml
spr_ui_bark_icon_stars,[icon:spr_ui_bark_icon_stars],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_stars.meta.toml
spr_ui_bark_icon_summer,[icon:spr_ui_bark_icon_summer],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_summer.meta.toml
spr_ui_bark_icon_sunny,[icon:spr_ui_bark_icon_sunny],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_sunny.meta.toml
spr_ui_bark_icon_sweat_drop,[icon:spr_ui_bark_icon_sweat_drop],UI NEW/Barks,24,24,5,assets/animations/UI NEW/Barks/spr_ui_bark_icon_sweat_drop.meta.toml
spr_ui_bark_icon_terrarium,[icon:spr_ui_bark_icon_terrarium],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_terrarium.meta.toml
spr_ui_bark_icon_terrarium_1,[icon:spr_ui_bark_icon_terrarium_1],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_terrarium_1.meta.toml
spr_ui_bark_icon_terrarium_small,[icon:spr_ui_bark_icon_terrarium_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_terrarium_small.meta.toml
spr_ui_bark_icon_terrarium_small_1,[icon:spr_ui_bark_icon_terrarium_small_1],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_terrarium_small_1.meta.toml
spr_ui_bark_icon_thread,[icon:spr_ui_bark_icon_thread],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_thread.meta.toml
spr_ui_bark_icon_three,[icon:spr_ui_bark_icon_three],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_three.meta.toml
spr_ui_bark_icon_thunderstorm,[icon:spr_ui_bark_icon_thunderstorm],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_thunderstorm.meta.toml
spr_ui_bark_icon_two,[icon:spr_ui_bark_icon_two],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_two.meta.toml
spr_ui_bark_icon_vegetable,[icon:spr_ui_bark_icon_vegetable],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_vegetable.meta.toml
spr_ui_bark_icon_vegetable_small,[icon:spr_ui_bark_icon_vegetable_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_vegetable_small.meta.toml
spr_ui_bark_icon_winter,[icon:spr_ui_bark_icon_winter],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_winter.meta.toml
spr_ui_bark_icon_woodcrafting,[icon:spr_ui_bark_icon_woodcrafting],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_woodcrafting.meta.toml
spr_ui_bark_icon_woodcrafting_small,[icon:spr_ui_bark_icon_woodcrafting_small],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_woodcrafting_small.meta.toml
spr_ui_bark_icon_yum,[icon:spr_ui_bark_icon_yum],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_yum.meta.toml
spr_ui_bark_icon_zero,[icon:spr_ui_bark_icon_zero],UI NEW/Barks,24,24,1,assets/animations/UI NEW/Barks/spr_ui_bark_icon_zero.meta.toml
spr_ui_bathhouse_date_unlock,[icon:spr_ui_bathhouse_date_unlock],UI NEW/Tutorial Cards/Date Unlocks,188,100,1,assets/animations/UI NEW/Tutorial Cards/Date Unlocks/spr_ui_bathhouse_date_unlock.meta.toml
spr_ui_beach_date_unlock,[icon:spr_ui_beach_date_unlock],UI NEW/Tutorial Cards/Date Unlocks,188,100,1,assets/animations/UI NEW/Tutorial Cards/Date Unlocks/spr_ui_beach_date_unlock.meta.toml
spr_ui_blacksmith_header_box,[icon:spr_ui_blacksmith_header_box],UI NEW/Crafting/Blacksmith,4,4,9,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmith_header_box.meta.toml
spr_ui_blacksmithing_backplate,[icon:spr_ui_blacksmithing_backplate],UI NEW/Crafting/Blacksmith,410,234,1,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_backplate.meta.toml
spr_ui_blacksmithing_button_invalid_text_lut,[icon:spr_ui_blacksmithing_button_invalid_text_lut],UI NEW/Crafting/Blacksmith,4,256,1,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_button_invalid_text_lut.meta.toml
spr_ui_blacksmithing_button_lut,[icon:spr_ui_blacksmithing_button_lut],UI NEW/Crafting/Blacksmith,2,256,1,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_button_lut.meta.toml
spr_ui_blacksmithing_button_text_lut,[icon:spr_ui_blacksmithing_button_text_lut],UI NEW/Crafting/Blacksmith,4,256,1,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_button_text_lut.meta.toml
spr_ui_blacksmithing_carousel_window,[icon:spr_ui_blacksmithing_carousel_window],UI/Crafting/Blacksmithing,18,19,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_carousel_window.meta.toml
spr_ui_blacksmithing_category_icon_armor,[icon:spr_ui_blacksmithing_category_icon_armor],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_armor.meta.toml
spr_ui_blacksmithing_category_icon_axes,[icon:spr_ui_blacksmithing_category_icon_axes],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_axes.meta.toml
spr_ui_blacksmithing_category_icon_hoes,[icon:spr_ui_blacksmithing_category_icon_hoes],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_hoes.meta.toml
spr_ui_blacksmithing_category_icon_ingots,[icon:spr_ui_blacksmithing_category_icon_ingots],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_ingots.meta.toml
spr_ui_blacksmithing_category_icon_materials,[icon:spr_ui_blacksmithing_category_icon_materials],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_materials.meta.toml
spr_ui_blacksmithing_category_icon_nets,[icon:spr_ui_blacksmithing_category_icon_nets],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_nets.meta.toml
spr_ui_blacksmithing_category_icon_pickaxes,[icon:spr_ui_blacksmithing_category_icon_pickaxes],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_pickaxes.meta.toml
spr_ui_blacksmithing_category_icon_rods,[icon:spr_ui_blacksmithing_category_icon_rods],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_rods.meta.toml
spr_ui_blacksmithing_category_icon_shovels,[icon:spr_ui_blacksmithing_category_icon_shovels],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_shovels.meta.toml
spr_ui_blacksmithing_category_icon_special,[icon:spr_ui_blacksmithing_category_icon_special],UI NEW/Crafting/Blacksmith,14,14,1,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_category_icon_special.meta.toml
spr_ui_blacksmithing_category_icon_swords,[icon:spr_ui_blacksmithing_category_icon_swords],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_swords.meta.toml
spr_ui_blacksmithing_category_icon_watering_cans,[icon:spr_ui_blacksmithing_category_icon_watering_cans],UI/Crafting/Blacksmithing,14,14,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_category_icon_watering_cans.meta.toml
spr_ui_blacksmithing_clock_icon,[icon:spr_ui_blacksmithing_clock_icon],UI/Crafting/Blacksmithing,11,11,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_clock_icon.meta.toml
spr_ui_blacksmithing_craft_icon,[icon:spr_ui_blacksmithing_craft_icon],UI NEW/Crafting/Blacksmith,27,14,1,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_craft_icon.meta.toml
spr_ui_blacksmithing_header_box,[icon:spr_ui_blacksmithing_header_box],UI NEW/Crafting/Blacksmith,4,4,9,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_header_box.meta.toml
spr_ui_blacksmithing_left_arrow,[icon:spr_ui_blacksmithing_left_arrow],UI NEW/Crafting/Blacksmith,12,10,1,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_left_arrow.meta.toml
spr_ui_blacksmithing_lock_icon,[icon:spr_ui_blacksmithing_lock_icon],UI/Crafting/Blacksmithing,18,18,1,assets/animations/UI/Crafting/Blacksmithing/spr_ui_blacksmithing_lock_icon.meta.toml
spr_ui_blacksmithing_outline_box,[icon:spr_ui_blacksmithing_outline_box],UI NEW/Crafting/Blacksmith,3,3,9,assets/animations/UI NEW/Crafting/Blacksmith/spr_ui_blacksmithing_outline_box.meta.toml
